"","X.x","Geneid","Length","E1_cpm","E2_cpm","E3_cpm","E4_cpm","E5_cpm","E6_cpm","CPM_mean_E","CPM_sd_E","X.y","L1_CPM","L2_CPM","L3_CPM","L4_CPM","L5_CPM","L6_CPM","CPM_mean_UN","CPM_sd_UN"
"13",31,"dnaja1",2399,36.9419177383059,14.4346156692275,17.9220677947973,37.7680697173268,25.9159674754608,33.2675973806446,27.7083726292938,9.92509892145422,425,2.37173043276783,2.38434238209832,1.16889271461084,1.49293119835676,1.30538899901082,2.19751038084283,1.82013268461457,0.558774007470232
"14",37,"cyp2u1",2205,320.068564199322,302.25737389298,139.468006296747,1590.05380594621,1497.61897048819,1802.59827449785,942.01083255355,762.81616455671,478,14.4888404001778,15.767986848037,6.03000209918288,45.5890209839673,54.9415193407202,51.563011436205,31.396730184715,21.615098255898
"15",40,"prdx2",1022,20332.6420774316,11196.3922504201,8344.81982173072,9116.10970811065,5576.87323852409,9667.75507042245,10705.7653611066,5067.57414863352,511,1355.97606133417,761.823497018902,684.117653541758,387.324613583435,262.959095712504,380.247778399412,638.741449931696,400.718220081647
"16",41,"abca1a",9626,300.176762340234,391.386777874656,1316.22335129131,7187.13717128,4792.10534840779,3573.02193222714,2926.67522390352,2755.6801893171,527,74.0405590229444,94.7993646371498,308.049614931487,328.299211814256,301.890402918297,166.649769381488,212.288153784271,114.591676172057
"17",44,"dnajb1b",2169,17.6184530751921,24.5214555344708,10.6769765586026,59.814502758063,34.0147073115423,39.2106794589117,30.9761291161304,17.5547058415877,588,1.82440802520602,2.90646115190087,1.85538526128704,2.91303648459855,2.07326488078189,2.00915234819916,2.26361802532892,0.509026155505237
"18",50,"cyp3a65",2012,1468.58331439665,10054.4924132617,1502.3077998841,1221.95065755294,2870.43636010237,3568.10351947271,3447.64567744507,3366.09120775372,655,75.6217126447896,673.098114070455,88.0194767954572,39.7629480147702,110.746899048433,124.316301544823,185.260908686455,240.789546149058
"19",53,"abcf3",2407,104.005706863231,141.824446725964,126.693766485562,336.117749637454,289.286986944831,220.372215913675,203.050145428453,94.6916235451877,694,4.89549486763616,8.02322509596586,6.75360235108483,10.960299773302,10.059174051201,6.46695912076605,7.859792543326,2.29903617605681
"20",54,"slc22a23",6948,89.6078312318908,98.0858221378831,158.72469616137,214.049179809443,265.962616216917,315.256595301181,190.281123476447,91.1508319964741,706,14.0935519947165,21.1632141359967,39.2970598340595,11.7795912845954,19.4272598088081,16.7167753971258,20.4129087425503,9.86179969573862
"21",56,"cyp8b1.2",2911,66.7796205269376,46.173379038312,54.9101651585278,30.359022547899,14.90168129839,30.7400797151747,40.6439913808735,18.8875807425992,726,4.241748658604,2.95867302888112,3.06138568112362,1.31086641806935,0.614300705416858,1.39698874210723,2.26399387236703,1.37197406730341
"22",57,"cyp8b1.1",1975,3100.46884976982,1144.85632470511,1066.74435438182,1584.36148921848,1257.24837215329,1330.02078234323,1580.61669542863,765.673802905012,727,180.479563893506,76.3685720631198,69.5769472982641,55.165628427085,53.0602234303811,46.2732900194619,80.1540375219696,50.3940794747119
"23",58,"cyp8b1.3",1951,13.1664783733962,11.7389946707573,4.95716768792265,15.3602197414965,11.9051475590398,15.1651059928195,12.048852337572,3.8035229167365,728,0.790576810922609,0.348079179868367,0.204092378741575,0.364129560574819,0.115181382265661,0.282537048965507,0.35076606022309,0.234643476876473
"24",61,"aldh9a1b",6226,308.985988877831,329.996183522399,543.381842714598,621.998545296836,472.561469435356,463.355468240067,456.713249681181,120.835853571908,764,16.966994634416,20.0145528424311,32.9887499456836,20.3366359581036,18.0834770157087,13.5303853449037,20.3201326235411,6.67733999445122
"25",62,"prdx1",1921,116.130233710675,194.867311534571,146.236446793718,150.801216167987,60.0926495837248,100.485905024493,128.102293802528,46.5466712725448,765,5.41241047477786,11.0863218788075,7.34732563469668,4.36955472689782,1.61253935171925,3.29626557126425,5.52073627302723,3.34279518788905
"26",65,"mtf2",5259,1.70501158792181,2.43475445023114,2.28792354827199,23.9438719499799,5.9120800803395,14.618615686772,8.48370955058605,8.99105489816731,816,0.182440802520602,0.469906892822296,0.0742154104514817,1.49293119835676,0.47992242610692,1.34989923394631,0.674885994034061,0.601361034945036
